Код_региона,ЛогинОО,Класс,Код_предмета,Year,n_students,mean_score,median_score,std_score,min_score,max_score,score_range,high_score_share,low_score_share,skewness,kurtosis,mean_raw_score,std_raw_score,location_type,settlement_size,settlement_name,is_special_school,total_students_oo,jump_to_3,share_near_3,jump_to_4,share_near_4,jump_to_5,share_near_5,max_threshold_jump,max_threshold_share,region_mean,region_std,region_group_count,z_mean_region,context_mean,context_std,context_group_count,z_mean_context,z_mean_final,flag_small_sample,flag_high_mean,flag_low_std,flag_high_min,flag_high_share,flag_threshold_jump,flag_context_extreme,risk_score,profile_type,risk_label
51,sch51113068,4,2,2019,19,0.8052631578947369,0.85,0.09016758788953586,0.65,0.95,0.29999999999999993,0.631578947368421,0.0,-0.3189016790757803,-1.1445008111582866,16.105263157894736,1.8033517577907172,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Оленегорск-2,0.0,247.0,0.0,0.0,0.0,0.0,-0.05263157894736842,0.47368421052631576,0.0,0.47368421052631576,0.6620820462386515,0.08016656529747633,148,1.786045231260429,0.6559399191029137,0.0774987202204626,15,1.9267832858018756,1.9267832858018756,False,False,True,True,True,False,False,3,профиль риска,1
52,sch52120536,4,2,2019,53,0.8754716981132076,0.9,0.09645736251789629,0.6,1.0,0.4,0.8490566037735849,0.0,-0.7869789743077272,0.1311835988388519,17.50943396226415,1.929147250357926,2. Город,6. 100–450 тыс. человек,Дзержинск,0.0,652.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.24528301886792453,0.09433962264150944,0.24528301886792453,0.650937536535301,0.097284985174314,793,2.308004273995511,0.6838877480098636,0.08645744339628429,49,2.2159335573364607,2.2159335573364607,False,True,True,True,True,False,False,3,профиль риска,1
52,sch52120642,4,2,2019,75,0.9246666666666667,0.95,0.06396526835365858,0.75,1.0,0.25,0.9733333333333334,0.0,-0.59650872068551,-0.14193279194457276,18.493333333333332,1.2793053670731718,2. Город,8. Более 680 тыс. человек,Нижний Новгород,0.0,821.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.650937536535301,0.097284985174314,793,2.8136832178254583,0.6937232251284307,0.0799909488806111,147,2.88711966503768,2.88711966503768,False,True,True,True,True,False,True,4,профиль риска,1
52,sch52120730,4,2,2019,87,0.8982758620689656,0.9,0.09205454275942954,0.55,1.0,0.44999999999999996,0.896551724137931,0.0,-0.9660335476950588,1.0142146958112894,17.96551724137931,1.8410908551885907,2. Город,8. Более 680 тыс. человек,Нижний Новгород,0.0,926.0,0.0,0.0,0.011494252873563218,0.011494252873563218,0.11494252873563218,0.1839080459770115,0.11494252873563218,0.1839080459770115,0.650937536535301,0.097284985174314,793,2.542410065545952,0.6937232251284307,0.0799909488806111,147,2.557197280480269,2.557197280480269,False,True,True,True,True,False,True,4,профиль риска,1
52,sch52123174,4,2,2019,23,0.7891304347826086,0.8,0.09319978743576529,0.6,0.95,0.35,0.5217391304347826,0.0,-0.20573981003087882,-0.9411960770151606,15.782608695652174,1.8639957487153058,2. Город,4. 10–50 тыс. человек,Навашино,0.0,278.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5217391304347826,0.08695652173913043,0.5217391304347826,0.650937536535301,0.097284985174314,793,1.4204956499679302,0.6549201124061697,0.06032088026332181,69,2.2249397188927578,2.2249397188927578,False,True,True,True,True,False,False,3,профиль риска,1
52,sch52123265,4,2,2019,11,0.7181818181818181,0.75,0.11134044285378084,0.6,0.95,0.35,0.36363636363636365,0.0,0.47724225155225625,-0.7365000000000013,14.363636363636363,2.226808857075616,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Большое Горево,0.0,103.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.650937536535301,0.097284985174314,793,0.6912092500813948,0.6086468784055147,0.10376800777866768,204,1.055575240587989,1.055575240587989,False,False,False,True,False,True,False,3,профиль риска,1
52,sch52123567,4,2,2019,11,0.8772727272727273,0.9,0.08624393618641034,0.7,1.0,0.30000000000000004,0.8181818181818182,0.0,-0.7677307430519921,-0.42055555555555335,17.545454545454547,1.7248787237282068,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.650937536535301,0.097284985174314,793,2.326517194116665,0.6421473270465733,0.12154566216174001,86,1.9344614694128222,1.9344614694128222,False,False,True,True,True,False,False,3,профиль риска,1
52,sch52126233,4,2,2019,12,0.7958333333333334,0.8,0.10095034532988097,0.55,1.0,0.44999999999999996,0.75,0.0,-0.5544975362993955,1.4167089900716547,15.916666666666666,2.0190069065976193,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.650937536535301,0.097284985174314,793,1.489395270384325,0.6421473270465733,0.12154566216174001,86,1.2644302030478978,1.2644302030478978,False,False,False,True,True,True,False,4,профиль риска,1
54,sch54143407,4,2,2019,11,0.8318181818181817,0.85,0.07767276132106846,0.7,0.95,0.25,0.7272727272727273,0.0,0.036074326190592455,-0.9876618502533296,16.636363636363637,1.5534552264213692,"3. Населенный пункт городского типа (рабочий поселок, поселок городского типа и пр.)",2. 1–5 тыс. человек,Приобский,0.0,119.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.45454545454545453,0.5938266519751882,0.10415971829253855,916,2.2848710974292437,0.5830686790199153,0.07853241821786913,93,3.1674753998809924,3.1674753998809924,False,True,True,True,True,False,True,4,профиль риска,1
54,sch54143775,4,2,2019,117,0.865811965811966,0.9,0.08259922100002394,0.55,1.0,0.44999999999999996,0.8803418803418803,0.0,-1.2164034468261016,2.6345582421665332,17.316239316239315,1.6519844200004794,2. Город,8. Более 680 тыс. человек,Новосибирск,0.0,1193.0,0.0,0.0,0.017094017094017096,0.017094017094017096,0.1452991452991453,0.21367521367521367,0.1452991452991453,0.21367521367521367,0.5938266519751882,0.10415971829253855,916,2.611233193554646,0.6589998017921124,0.08196209036400823,191,2.523266099014361,2.523266099014361,False,True,True,True,True,False,True,4,профиль риска,1
55,sch55153385,4,2,2019,10,0.715,0.8,0.1484082207965583,0.4,0.85,0.44999999999999996,0.6,0.1,-1.0040716411245685,-0.48452060848200373,14.3,2.9681644159311658,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Октябрьское,1.0,96.0,0.0,0.0,0.1,0.3,0.5,0.5,0.5,0.5,0.5891814080350362,0.09858188388955257,679,1.276285124617077,0.5592455996172724,0.10416127289848856,304,1.4953196715877277,1.4953196715877277,False,False,False,False,True,True,False,3,профиль риска,1
55,sch55153410,4,2,2019,10,0.41,0.375,0.09695359714832659,0.3,0.65,0.35000000000000003,0.0,0.7,1.3627927530355555,1.0563603440470803,8.2,1.9390719429665317,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Крайчиково,0.0,56.0,0.5,0.5,-0.2,0.4,-0.1,0.1,0.5,0.5,0.5891814080350362,0.09858188388955257,679,-1.8175896114521841,0.5592455996172724,0.10416127289848856,304,-1.4328319486141576,-1.4328319486141576,False,False,True,False,False,True,False,3,профиль риска,1
56,sch56166261,4,2,2019,10,0.775,0.8,0.06020797289396148,0.65,0.85,0.19999999999999996,0.6,0.0,-0.6872729367206076,-0.4019024970273488,15.5,1.2041594578792296,2. Город,4. 10–50 тыс. человек,Сорочинск,0.0,83.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.8,0.5920657708764161,0.09102950163053959,840,2.009614749579285,0.6242906784759176,0.05866570687788583,67,2.5689509177446332,2.5689509177446332,False,True,True,True,True,True,True,6,профиль риска,1
57,sch57170261,4,2,2019,22,0.8568181818181817,0.875,0.09687791584521417,0.7,1.0,0.30000000000000004,0.7272727272727273,0.0,-0.005267781735005508,-1.1737643227040888,17.136363636363637,1.9375583169042836,2. Город,6. 100–450 тыс. человек,Орёл,0.0,192.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.4090909090909091,0.22727272727272727,0.4090909090909091,0.5927128077416755,0.12408534668001307,354,2.128417102766952,0.6890071437991047,0.08683812096347386,46,1.9324581895278719,1.9324581895278719,False,False,True,True,True,False,False,3,профиль риска,1
59,sch59190297,4,2,2019,17,0.7382352941176471,0.75,0.12664147142124108,0.5,0.9,0.4,0.47058823529411764,0.0,-0.6038352790527358,-0.9578886549854593,14.764705882352942,2.532829428424822,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.35294117647058826,0.47058823529411764,0.35294117647058826,0.47058823529411764,0.6298427956492024,0.09579842792943416,686,1.1314642715044072,0.6117307956916234,0.09712920773192017,270,1.3024351930799265,1.3024351930799265,False,False,False,False,True,True,False,3,профиль риска,1
59,sch59193049,4,2,2019,79,0.9601265822784811,1.0,0.06130425617384197,0.75,1.0,0.25,0.9873417721518988,0.0,-1.4615415872852362,1.3076669626080974,19.20253164556962,1.2260851234768393,1. Столица субъекта РФ,8. Более 680 тыс. человек,город,0.0,701.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.05063291139240506,0.6298427956492024,0.09579842792943416,686,3.447695267740387,0.7239143367237314,0.08297654548739584,90,2.846735112522013,2.846735112522013,False,True,True,True,True,False,True,4,профиль риска,1
59,sch59193061,4,2,2019,106,0.8679245283018869,0.85,0.09090443853592747,0.6,1.0,0.4,0.8679245283018868,0.0,-0.539553018385136,0.15755590991776636,17.358490566037737,1.8180887707185498,1. Столица субъекта РФ,8. Более 680 тыс. человек,Пермь,0.0,1430.0,0.0,0.0,0.0,0.0,0.16037735849056603,0.27358490566037735,0.16037735849056603,0.27358490566037735,0.6298427956492024,0.09579842792943416,686,2.485236321707255,0.7239143367237314,0.08297654548739584,90,1.73555298948943,1.73555298948943,False,False,True,True,True,False,False,3,профиль риска,1
59,sch59193088,4,2,2019,56,0.7964285714285714,0.8,0.08704326862109958,0.65,1.0,0.35,0.5714285714285714,0.0,0.39393421608032414,-0.3751572968744683,15.928571428571429,1.7408653724219916,2. Город,8. Более 680 тыс. человек,Пермь,0.0,735.0,0.0,0.0,0.0,0.0,0.25,0.6785714285714286,0.25,0.6785714285714286,0.6298427956492024,0.09579842792943416,686,1.7389197232138014,0.7239143367237314,0.08297654548739584,90,0.8739124324699068,0.8739124324699068,False,False,True,True,True,False,False,3,профиль риска,1
59,sch59193098,4,2,2019,99,0.9121212121212121,0.9,0.08167776952693064,0.6,1.0,0.4,0.9393939393939394,0.0,-1.0463139975820805,1.5312034478822323,18.242424242424242,1.6335553905386129,2. Город,8. Более 680 тыс. человек,Пермь,0.0,1008.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.1111111111111111,0.6298427956492024,0.09579842792943416,686,2.9465871473375125,0.7239143367237314,0.08297654548739584,90,2.268193671982517,2.268193671982517,False,True,True,True,True,False,False,3,профиль риска,1
59,sch59193399,4,2,2019,14,0.775,0.8,0.1319496657279369,0.45,0.9,0.45,0.6428571428571429,0.0,-1.1309673912964948,0.316370808678502,15.5,2.638993314558738,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Серга,0.0,243.0,0.0,0.0,-0.07142857142857142,0.07142857142857142,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.6298427956492024,0.09579842792943416,686,1.5152357662666602,0.6094536448906126,0.07574302746236312,82,2.185631610667368,2.185631610667368,False,True,False,False,True,True,False,3,профиль риска,1
60,sch60103123,4,2,2019,10,0.775,0.8,0.1382931668593933,0.55,1.0,0.44999999999999996,0.7,0.0,-0.24103384202072928,-0.6323209022170966,15.5,2.7658633371878665,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Изборск,0.0,134.0,0.0,0.0,0.2,0.2,0.4,0.6,0.4,0.6,0.6180351456688202,0.09994395615967236,208,1.5705287279243756,0.591737463924964,0.10629922790959544,44,1.7240250910467176,1.7240250910467176,False,False,False,True,True,True,False,4,профиль риска,1
62,sch62120331,4,2,2019,16,0.7875000000000001,0.8,0.0875,0.65,0.9,0.25,0.6875,0.0,-0.5947521865889238,-1.0503956684714677,15.75,1.75,1. Столица субъекта РФ,7. 450–680 тыс. человек,город Рязань,0.0,187.0,0.0,0.0,0.0,0.0,0.0625,0.5625,0.0625,0.5625,0.6409093377955661,0.0892214143499233,283,1.6429986374068275,0.6980298638528211,0.06786899511800294,68,1.3182770128188646,1.3182770128188646,False,False,True,True,True,False,False,3,профиль риска,1
62,sch62123260,4,2,2019,61,0.909016393442623,0.95,0.0846924023153409,0.7,1.0,0.30000000000000004,0.9344262295081968,0.0,-0.6882708375644879,-0.5585378927758158,18.18032786885246,1.6938480463068186,2. Город,7. 450–680 тыс. человек,Рязань,0.0,702.0,0.0,0.0,0.0,0.0,0.14754098360655737,0.21311475409836064,0.14754098360655737,0.21311475409836064,0.6409093377955661,0.0892214143499233,283,3.0049630752943486,0.6980298638528211,0.06786899511800294,68,3.1087321865155415,3.1087321865155415,False,True,True,True,True,False,True,4,профиль риска,1
63,sch63133108,4,2,2019,27,0.8203703703703703,0.8,0.08846348824071248,0.65,0.95,0.29999999999999993,0.6666666666666666,0.0,-0.10784154899511035,-1.116317466803802,16.40740740740741,1.76926976481425,1. Столица субъекта РФ,8. Более 680 тыс. человек,Самара,0.0,164.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.5185185185185185,0.14814814814814814,0.5185185185185185,0.6319593810183425,0.09172985760577386,671,2.0539766905750483,0.6787599885559585,0.08685212317042723,231,1.63047691461191,1.63047691461191,False,False,True,True,True,False,False,3,профиль риска,1
63,sch63133144,4,2,2019,88,0.9454545454545454,0.95,0.06060132557260628,0.65,1.0,0.35,0.9886363636363636,0.0,-1.7403258416855707,4.964227005406301,18.90909090909091,1.2120265114521256,2. Город,8. Более 680 тыс. человек,Самара,0.0,1251.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.03409090909090909,0.011363636363636364,0.03409090909090909,0.6319593810183425,0.09172985760577386,671,3.417591312345723,0.6787599885559585,0.08685212317042723,231,3.070674005001126,3.070674005001126,False,True,True,True,True,False,True,4,профиль риска,1
63,sch63133156,4,2,2019,10,0.8150000000000001,0.8,0.09499999999999999,0.65,0.95,0.29999999999999993,0.7,0.0,-0.08397725615979233,-0.9716469333415181,16.3,1.9000000000000001,2. Город,8. Более 680 тыс. человек,Самара,0.0,127.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.6,0.6319593810183425,0.09172985760577386,671,1.9954311906632267,0.6787599885559585,0.08685212317042723,231,1.5686434190756853,1.5686434190756853,False,False,True,True,True,False,False,3,профиль риска,1
63,sch63136012,4,2,2019,15,0.7933333333333333,0.8,0.08339997335464537,0.65,0.95,0.29999999999999993,0.6,0.0,0.12539493181658695,-0.8796302912145695,15.866666666666667,1.667999467092907,2. Город,6. 100–450 тыс. человек,Сызрань,0.0,170.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.6319593810183425,0.09172985760577386,671,1.7592303806741472,0.6197076779851182,0.08059871527628513,42,2.154198795266675,2.154198795266675,False,True,True,True,True,False,False,3,профиль риска,1
63,sch63136022,4,2,2019,22,0.7727272727272729,0.8,0.09011012546181368,0.6,0.95,0.35,0.5909090909090909,0.0,-0.3222982052821073,-0.45801526717557106,15.454545454545455,1.8022025092362737,2. Город,8. Более 680 тыс. человек,город,0.0,529.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.6319593810183425,0.09172985760577386,671,1.534591848097123,0.6787599885559585,0.08685212317042723,231,1.0819227065632615,1.0819227065632615,False,False,True,True,True,False,False,3,профиль риска,1
63,sch63136144,4,2,2019,14,0.8642857142857144,0.85,0.09529760045804524,0.7,1.0,0.30000000000000004,0.7857142857142857,0.0,0.0214753461453822,-1.1129907839919195,17.285714285714285,1.905952009160905,2. Город,8. Более 680 тыс. человек,Самара,0.0,78.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.6319593810183425,0.09172985760577386,671,2.532723143055968,0.6787599885559585,0.08685212317042723,231,2.1361104249081455,2.1361104249081455,False,True,True,True,True,False,False,3,профиль риска,1
64,sch64140177,4,2,2019,13,0.5846153846153845,0.55,0.08177035240565114,0.45,0.75,0.3,0.0,0.0,0.3952276391726691,-0.5934293993264923,11.692307692307692,1.6354070481130232,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Новоалександровка,0.0,108.0,0.0,0.0,0.38461538461538464,0.5384615384615384,-0.15384615384615385,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.5824675609878284,0.0989350832126868,859,0.021709423571604613,0.5760893566535558,0.08869114735448436,129,0.09613166833609224,0.09613166833609224,False,False,True,False,False,True,False,3,профиль риска,1
64,sch64146041,4,2,2019,10,0.775,0.8,0.16620770138594662,0.45,0.95,0.49999999999999994,0.6,0.0,-0.882067037923822,-0.47865522818943074,15.5,3.3241540277189325,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,село,0.0,96.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.5824675609878284,0.0989350832126868,859,1.9460481839215,0.5760893566535558,0.08869114735448436,129,2.2427339061409386,2.2427339061409386,False,True,False,False,True,True,False,3,профиль риска,1
65,sch65156017,4,2,2019,17,0.7735294117647058,0.8,0.0909389696102371,0.65,1.0,0.35,0.5294117647058824,0.0,0.6925855630948613,0.0700574219639023,15.470588235294118,1.818779392204742,2. Город,4. 10–50 тыс. человек,Углегорск,0.0,83.0,0.0,0.0,0.0,0.0,-0.058823529411764705,0.7647058823529411,0.0,0.7647058823529411,0.6179893170336197,0.0978852517982437,138,1.5890043890542136,0.6490939098139973,0.062293870761504326,27,1.997556106717417,1.997556106717417,False,False,True,True,True,False,False,3,профиль риска,1
66,sch66160453,4,2,2019,11,0.7545454545454544,0.8,0.09642365197998375,0.55,0.9,0.35,0.5454545454545454,0.0,-0.6612234078295488,-0.3318222222222271,15.090909090909092,1.9284730395996752,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,деревня,0.0,55.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.7272727272727273,0.36363636363636365,0.7272727272727273,0.5985110942529539,0.09638634250878927,985,1.6188430459250185,0.5574604487418011,0.10736606488285261,207,1.8356359248026204,1.8356359248026204,False,False,True,True,True,True,False,5,профиль риска,1
66,sch66163891,4,2,2019,14,0.8214285714285714,0.9,0.09394961741404219,0.65,0.9,0.25,0.5714285714285714,0.0,-0.5023160739949545,-1.4583848441311107,16.428571428571427,1.8789923482808437,2. Город,8. Более 680 тыс. человек,Екатеринбург,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.5985110942529539,0.09638634250878927,985,2.3127496217141976,0.6655951398824063,0.07960829590178843,163,1.9575024158087055,1.9575024158087055,False,False,True,True,True,False,False,3,профиль риска,1
66,sch66166009,4,2,2019,10,0.515,0.55,0.05937171043518961,0.35,0.55,0.20000000000000007,0.0,0.1,-2.028331860951699,3.0387807454353357,10.3,1.1874342087037917,2. Город,5. 50–100 тыс. человек,Серов,1.0,318.0,0.1,0.1,0.9,0.9,0.0,0.0,0.9,0.9,0.5985110942529539,0.09638634250878927,985,-0.8664204085276779,0.6079543625018251,0.10443103932869063,89,-0.8901028190407704,-0.8901028190407704,False,False,True,False,False,True,False,3,профиль риска,1
68,sch68180140,4,2,2019,41,0.8109756097560977,0.8,0.10271449604510031,0.45,1.0,0.55,0.7073170731707317,0.0,-0.9885615757481337,2.704618808891902,16.21951219512195,2.0542899209020065,2. Город,5. 50–100 тыс. человек,Мичуринск,0.0,430.0,0.0,0.0,0.0,0.04878048780487805,0.4634146341463415,0.5609756097560976,0.4634146341463415,0.5609756097560976,0.6344558005440595,0.07091654441033547,89,2.489120284692157,0.6483063690053321,0.06162158958814244,10,2.639809226571255,2.639809226571255,False,True,False,False,True,True,True,4,профиль риска,1
70,sch70103209,4,2,2019,14,0.9357142857142857,0.975,0.07178482586514921,0.8,1.0,0.19999999999999996,1.0,0.0,-0.5054000777997272,-1.3214390746005298,18.714285714285715,1.4356965173029843,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",4. 10–50 тыс. человек,село,0.0,163.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.6292734259525552,0.10669798802305322,276,2.872039721081908,0.6494775525953664,0.10926251288693616,13,2.6197158161199754,2.6197158161199754,False,True,True,True,True,False,True,4,профиль риска,1
71,sch71110369,4,2,2019,13,0.8692307692307691,0.9,0.08887861544839495,0.75,1.0,0.25,0.7692307692307693,0.0,-0.015559274513539934,-1.366599335100787,17.384615384615383,1.777572308967899,2. Город,8. Более 680 тыс. человек,Тула,0.0,274.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.6187172802505129,0.09745897643952708,440,2.570450646336296,0.6862915925687691,0.16089186499330724,5,1.137031860931004,2.570450646336296,False,True,True,True,True,True,True,6,профиль риска,1
72,sch72120021,4,2,2019,83,0.833132530120482,0.85,0.08617616743251888,0.6,1.0,0.4,0.7590361445783133,0.0,-0.4736852207608872,0.17171053948703108,16.662650602409638,1.7235233486503774,2. Город,8. Более 680 тыс. человек,Тюмень,0.0,844.0,0.0,0.0,0.0,0.0,0.20481927710843373,0.37349397590361444,0.20481927710843373,0.37349397590361444,0.6119914523036658,0.0982074322012382,433,2.2517753785036656,0.6778699143448601,0.06500127757398154,43,2.3886086792510963,2.3886086792510963,False,True,True,True,True,False,False,3,профиль риска,1
72,sch72120117,4,2,2019,11,0.9,0.9,0.08257228238447704,0.7,1.0,0.30000000000000004,0.9090909090909091,0.0,-1.0899541274750988,0.7400000000000038,18.0,1.651445647689541,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.6119914523036658,0.0982074322012382,433,2.9326553117300933,0.5991395443550935,0.10748155698113526,256,2.7991821489682396,2.7991821489682396,False,True,True,True,True,False,True,4,профиль риска,1
72,sch72126051,4,2,2019,10,0.8699999999999999,0.9,0.08124038404635961,0.7,0.95,0.25,0.8,0.0,-0.9399713856603562,-0.3181818181818219,17.4,1.624807680927192,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6119914523036658,0.0982074322012382,433,2.6271794497960723,0.5991395443550935,0.10748155698113526,256,2.520064495273796,2.520064495273796,False,True,True,True,True,False,True,4,профиль риска,1
74,sch74143230,4,2,2019,11,0.7909090909090909,0.8,0.08479435502808015,0.6,0.9,0.30000000000000004,0.6363636363636364,0.0,-0.7209032561840341,0.0068370986920336385,15.818181818181818,1.6958871005616027,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Кузнецкое,0.0,207.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.6191350687214914,0.08413460056080523,538,2.0416573091525656,0.5907816846142628,0.08392596796987628,115,2.3845707250783237,2.3845707250783237,False,True,True,True,True,True,False,5,профиль риска,1
74,sch74143726,4,2,2019,56,0.8008928571428571,0.8,0.09566079928794324,0.55,1.0,0.44999999999999996,0.6071428571428571,0.0,-0.23964168582928372,-0.15943463605702224,16.017857142857142,1.9132159857588649,2. Город,6. 100–450 тыс. человек,Магнитогорск,0.0,600.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.21428571428571427,0.5357142857142857,0.21428571428571427,0.5357142857142857,0.6191350687214914,0.08413460056080523,538,2.1603215230101065,0.6591030236597875,0.07450416695082816,77,1.9031127960486984,1.9031127960486984,False,False,True,True,True,False,False,3,профиль риска,1
